,id,title,price,mileage,highlight,overview
114,25040243,2017 Chevrolet Suburban 1500 Premier,"$36,998*",74K miles,,"15 city/22 hwy | 8-cyl, Gas, 5.3L | Four Wheel Drive | Automatic | Black/Black |  | "
115,25317524,2021 GMC Sierra 1500 AT4,"$53,998*",26K miles,,"8-cyl, Gas, 6.2L | Four Wheel Drive | Automatic | 5.5 ft | Gray/Black |  | "
116,25493542,2018 Honda CR-V LX,"$18,998*",86K miles,,"26 city/32 hwy | 4-cyl, Gas, 2.4L | Front Wheel Drive | Automatic | Silver/Gray |  | "
117,25079749,2017 Chevrolet Suburban 1500 LT,Price unavailable*,43K miles,,"15 city/22 hwy | 8-cyl, Gas, 5.3L | Four Wheel Drive | Automatic | Gray/Gray |  | "
118,25515721,2020 Nissan Armada SL,"$31,998*",26K miles,,"14 city/19 hwy | 8-cyl, Gas, 5.6L | Rear Wheel Drive | Automatic | White/Black |  | "
119,25306832,2023 Toyota Camry SE,"$26,998*",22K miles,,"4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | White/Black |  | "
120,25079856,2021 Honda HR-V EX,"$23,998*",22K miles,,"26 city/31 hwy | 4-cyl, Gas, 1.8L | All Wheel Drive | Automatic | Gray/Black |  | "
121,25575063,2018 Jeep Grand Cherokee Altitude,"$27,998*",35K miles,,"18 city/25 hwy | 6-cyl, Gas, 3.6L | Four Wheel Drive | Automatic | Black/Black |  | "
122,25305835,2022 Toyota Corolla LE,Price unavailable*,13K miles,,"30 city/38 hwy | 4-cyl, Gas, 1.8L | Front Wheel Drive | Automatic | Blue/Black |  | "
123,25040423,2022 Kia Sportage EX,Price unavailable*,11K miles,,"4-cyl, Gas, 2.4L | Front Wheel Drive | Automatic | Silver/Black |  | "
124,25317189,2019 Volvo XC90 T6 Momentum,Price unavailable*,44K miles,,"19 city/26 hwy | 4-cyl, Turbo Supercharged, 2.0L | All Wheel Drive | Automatic | White/Black |  | "
125,25317266,2021 Audi Q7 Premium Plus,"$41,998*",28K miles,,"19 city/23 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Gray/Brown |  | "
126,25079671,2021 Chevrolet Equinox Premier,Price unavailable*,9K miles,,"4-cyl, Turbo Gas, 1.5L | All Wheel Drive | Automatic | White/Black |  | "
127,25344954,2021 Porsche Macan S,"$53,998*",19K miles,,"24 hwy | 6-cyl, Turbo Gas, 3.0L | All Wheel Drive | Automatic | White/Black |  | "
128,25516105,2019 Lexus NX 300 F-Sport,"$29,998*",47K miles,,"22 city/27 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Pearl/Red |  | "
129,25344606,2018 Honda Accord Touring,Price unavailable*,62K miles,,"29 city/35 hwy | 4-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | Silver/Black |  | "
130,25626391,2023 Nissan Altima SV,Price unavailable*,21K miles,,"4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Silver/Black |  | "
131,25516036,2020 Mercedes-Benz CLA35 AMG,Price unavailable*,38K miles,,"23 city/29 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Gray/Red |  | "
132,24985404,2020 Ford Expedition Limited,Price unavailable*,34K miles,,"6-cyl, Turbo Gas, 3.5L | Four Wheel Drive | Automatic | Burgundy/Tan |  | "
133,25317398,2018 Chrysler Pacifica Touring Plus,"$21,998*",51K miles,,"19 city/28 hwy | 6-cyl, Gas, 3.6L | Front Wheel Drive | Automatic | Black/Black |  | "
134,25470346,2023 Toyota 4Runner TRD Off Road Premium,Price unavailable*,14K miles,,"6-cyl, Gas, 4.0L | Four Wheel Drive | Automatic | Red/Black |  | "
135,25079454,2021 Toyota Tundra SR5,Price unavailable*,35K miles,,"8-cyl, Gas, 5.7L | Rear Wheel Drive | Automatic | Black/Black |  | "
136,25079751,2019 Subaru Forester 2.5I Limited,"$27,998*",28K miles,,"26 city/33 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Black/Black |  | "
137,25516674,2023 Toyota Camry LE,"$26,998*",8K miles,,"4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Gray/Gray |  | "
138,25317258,2016 BMW 428 I,"$20,998*",43K miles,,"4-cyl, , 2.0L | Automatic | White/Black |  | "
139,23911312,2022 Acura TLX A-Spec,Price unavailable*,8K miles,,"22 city/30 hwy | 4-cyl, Turbo Gas, 2.0L | Front Wheel Drive | Automatic | White/Red |  | "
140,25515790,2018 Acura MDX,Price unavailable*,49K miles,,"19 city/27 hwy | 6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | Black/Black |  | "
141,24933441,2019 Nissan Rogue Hybrid SL,"$24,998*",45K miles,,"33 city/35 hwy | 4-cyl, Hybrid, 2.0L | Front Wheel Drive | Automatic | Gray/Black |  | "
142,25529175,2021 Audi Q7 Premium Plus,Price unavailable*,56K miles,,"6-cyl, Turbo Gas, 3.0L | All Wheel Drive | Automatic | Black/Black |  | "
143,25516420,2023 Honda Accord EX,"$29,998*",3K miles,,"29 city/37 hwy | 4-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | White/Black |  | "
144,24760032,2019 Honda Accord Hybrid EX-L,Price unavailable*,48K miles,,"48 city/48 hwy | 4-cyl, Hybrid, 2.0L | Front Wheel Drive | Automatic | White/Gray |  | "
145,25317561,2018 Kia Soul,"$14,998*",54K miles,,"25 city/30 hwy | 4-cyl, Gas, 1.6L | Front Wheel Drive | Automatic | Gray/Black |  | "
146,24096891,2023 Kia Sorento Hybrid EX,Price unavailable*,4K miles,,"36 city/33 hwy | 4-cyl, Turbo Hybrid, 1.6L | All Wheel Drive | Automatic | Black/Black |  | "
147,25397805,2016 Ford Fusion Energi SE,Price unavailable*,62K miles,,"40 city/36 hwy | 4-cyl, Plug-in Hybrid, 2.0L | Front Wheel Drive | Automatic | Gray/Black |  | "
148,25216143,2018 Mercedes-Benz GLE350,"$25,998*",57K miles,,"18 city/22 hwy | 6-cyl, Gas, 3.5L | All Wheel Drive | Automatic | Gray/Black |  | "
149,25585713,2021 Chrysler Voyager LXI,Price unavailable*,57K miles,,"6-cyl, Gas, 3.6L | Front Wheel Drive | Automatic | White/Tan |  | "
150,24914883,2020 Porsche Macan,Price unavailable*,58K miles,,"19 city/23 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | White/Tan |  | "
151,25626796,2023 Kia Forte LXS,"$20,998*",30K miles,,"28 city/39 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Gray/Black |  | "
152,25277221,2021 Toyota RAV4 Hybrid LE,"$29,998*",47K miles,,"41 city/38 hwy | 4-cyl, Hybrid, 2.5L | All Wheel Drive | Automatic | Gray/Black |  | "
153,25317604,2021 Toyota Venza Hybrid Limited,"$37,998*",18K miles,,"40 city/37 hwy | 4-cyl, Hybrid, 2.5L | All Wheel Drive | Automatic | Gray/Gray |  | "
154,25232955,2021 Ram 2500 Bighorn,Price unavailable*,45K miles,,"6-cyl, Turbo Diesel, 6.7L | Four Wheel Drive | Automatic | 6 ft | Silver/Gray |  | "
155,25516096,2016 Dodge Charger R/T,Price unavailable*,64K miles,,"16 city/25 hwy | 8-cyl, Gas, 5.7L | Rear Wheel Drive | Automatic | Red/Black |  | "
156,25316464,2022 Chevrolet Equinox LT,"$21,998*",31K miles,,"26 city/31 hwy | 4-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | Silver/Gray |  | "
157,25345031,2023 Honda Civic Sport,"$26,998*",20K miles,,"4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | White/Black |  | "
158,25362534,2023 Kia Sportage X-Line,"$32,998*",12K miles,,"23 city/28 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Green/Black |  | "
159,25317782,2019 Volkswagen Jetta SE,"$19,998*",39K miles,,"30 city/40 hwy | 4-cyl, Turbo Gas, 1.4L | Front Wheel Drive | Automatic | Black/Black |  | "
160,25088165,2013 Mini Cooper S,Price unavailable*,60K miles,,"26 city/35 hwy | 4-cyl, Turbo Gas, 1.6L | Front Wheel Drive | Automatic | White/Black |  | "
161,25317370,2018 Audi Q7 Premium Plus,Price unavailable*,25K miles,,"19 city/25 hwy | 6-cyl, Supercharged Gas, 3.0L | All Wheel Drive | Automatic | Black/Black |  | "
162,25471761,2020 Hyundai Elantra SEL,Price unavailable*,50K miles,,"30 city/40 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Black/Tan |  | "
163,25516013,2022 Volkswagen Tiguan SE,Price unavailable*,22K miles,,"23 city/30 hwy | 4-cyl, Turbo Gas, 2.0L | Front Wheel Drive | Automatic | White/Black |  | "
164,25472845,2021 Audi Q7 Premium,"$38,998*",29K miles,,"19 city | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Black/Black |  | "
165,25561739,2018 Hyundai Tucson Value,Price unavailable*,50K miles,,"25 city/30 hwy | 4-cyl, Turbo Gas, 1.6L | Front Wheel Drive | Automatic | Red/Black |  | "
166,25344814,2022 Subaru Impreza,"$21,998*",22K miles,,"28 city/36 hwy | 4-cyl, Gas, 2.0L | All Wheel Drive | Automatic | Blue/Black |  | "
167,25079988,2022 Ford Bronco Badlands,"$48,998*",16K miles,,"4-cyl, Turbo Gas, 2.3L | Four Wheel Drive | Manual 6 Speed | Blue/Black |  | "
168,24678679,2019 Tesla Model 3 Long Range,"$29,998*",36K miles,,Electric | All Wheel Drive | Automatic | White/Black |  | 
169,25372331,2023 Hyundai Santa Fe Limited,"$29,998*",48K miles,,"21 city/28 hwy | 4-cyl, Turbo Gas, 2.5L | All Wheel Drive | Automatic | White/Black |  | "
170,25217312,2018 Hyundai Elantra GT,Price unavailable*,50K miles,,"24 city/32 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | White/Black |  | "
171,25515953,2016 Hyundai Elantra SE,"$14,998*",55K miles,,"28 city/38 hwy | 4-cyl, Gas, 1.8L | Front Wheel Drive | Automatic | Gray/Gray |  | "
172,25470489,2020 BMW 330 I,"$26,998*",42K miles,,"26 city/36 hwy | 4-cyl, Turbo Gas, 2.0L | Rear Wheel Drive | Automatic | White/Black |  | "
173,25316978,2018 Buick Enclave Essence,"$24,998*",54K miles,,"18 city/26 hwy | 6-cyl, Gas, 3.6L | Front Wheel Drive | Automatic | White/Gray |  | "
174,25372649,2021 Volvo S60 T6 Inscription,"$28,998*",37K miles,,"21 city/32 hwy | 4-cyl, Turbo Supercharged, 2.0L | All Wheel Drive | Automatic | Blue/Black |  | "
175,25277135,2021 Kia Seltos S,"$20,998*",32K miles,,"29 city/34 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | White/Black |  | "
176,25345019,2022 Toyota Camry XSE,Price unavailable*,32K miles,,"4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | White/Black |  | "
177,24372013,2022 Honda Odyssey Touring,"$36,998*",25K miles,,"6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | Gray/Black |  | "
178,25459856,2024 Honda CR-V LX,Price unavailable*,2K miles,,"27 city/32 hwy | 4-cyl, Turbo Gas, 1.5L | All Wheel Drive | Automatic | Silver/Black |  | "
179,25317744,2023 Hyundai Elantra SEL,"$23,998*",6K miles,,"30 city/40 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Silver/Gray |  | "
180,25078434,2019 Audi A7 Premium Plus,Price unavailable*,18K miles,,"22 city/29 hwy | 6-cyl, Turbo Gas, 3.0L | All Wheel Drive | Automatic | Blue/Black |  | "
181,25216082,2023 Mazda CX-5 Carbon Edition,Price unavailable*,10K miles,,"4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Gray/Black |  | "
182,25306521,2019 Toyota Corolla LE,"$18,998*",42K miles,,"28 city/36 hwy | 4-cyl, Gas, 1.8L | Front Wheel Drive | Automatic | White/Black |  | "
183,25079146,2023 Honda HR-V Sport,Price unavailable*,14K miles,,"25 city/30 hwy | 4-cyl, Gas, 2.0L | All Wheel Drive | Automatic | White/Black |  | "
184,25344917,2019 Subaru Outback 2.5I Premium,"$23,998*",47K miles,,"25 city/32 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Brown/Tan |  | "
185,25344815,2021 Jaguar F-Pace SVR,"$62,998*",24K miles,,"15 city/22 hwy | 8-cyl, Supercharged Gas, 5.0L | All Wheel Drive | Automatic | White/Red |  | "
186,25039772,2018 Subaru BRZ Limited,"$25,998*",36K miles,,"21 city/29 hwy | 4-cyl, Gas, 2.0L | Rear Wheel Drive | Manual 6 Speed | Black/Black |  | "
187,23790892,2021 Jeep Wrangler Unlimited Rubicon 392,"$63,998*",45K miles,,"13 city/17 hwy | 8-cyl, Gas, 6.4L | Four Wheel Drive | Automatic | Black/Black |  | "
188,24998936,2021 Volkswagen Atlas Cross Sport SEL,Price unavailable*,23K miles,,"18 city | 6-cyl, Gas, 3.6L | Front Wheel Drive | Automatic | Gray/Black |  | "
189,25017672,2021 Nissan Leaf SV,Price unavailable*,47K miles,,Electric | Front Wheel Drive | Automatic | Burgundy/Black |  | 
190,25516502,2023 Mazda CX-5 2.5 S,"$26,998*",6K miles,,"4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Blue/Black |  | "
191,25344904,2021 Kia Seltos SX,"$21,998*",55K miles,,"25 city/30 hwy | 4-cyl, Turbo Gas, 1.6L | All Wheel Drive | Automatic | Blue/Black |  | "
192,24964737,2019 Hyundai Accent SE,Price unavailable*,57K miles,,"28 city/38 hwy | 4-cyl, Gas, 1.6L | Front Wheel Drive | Automatic | White/Black |  | "
193,25516098,2020 Subaru Forester Sport,"$29,998*",26K miles,,"26 city/33 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Black/Gray |  | "
194,25594336,2021 Jeep Cherokee Trailhawk,"$28,998*",36K miles,,"24 hwy | 6-cyl, Gas, 3.2L | Four Wheel Drive | Automatic | White/Black |  | "
195,25306379,2023 Toyota 4Runner TRD Off Road Premium,Price unavailable*,15K miles,,"6-cyl, Gas, 4.0L | Four Wheel Drive | Automatic | Black/Black |  | "
196,25306637,2023 Toyota Corolla LE,"$21,998*",17K miles,,"4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Gray/Gray |  | "
197,25306844,2023 Toyota Camry SE,"$24,998*",26K miles,,"4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Black/Gray |  | "
198,25040294,2018 Mercedes-Benz C300,Price unavailable*,22K miles,,"24 city/33 hwy | 4-cyl, Turbo Gas, 2.0L | Rear Wheel Drive | Automatic | Silver/Black |  | "
199,25574254,2022 Honda HR-V Sport,Price unavailable*,21K miles,,"28 city/34 hwy | 4-cyl, Gas, 1.8L | Front Wheel Drive | Automatic | Red/Black |  | "
200,25516153,2022 Toyota Highlander Hybrid XLE,"$43,998*",21K miles,,"4-cyl, Hybrid, 2.5L | All Wheel Drive | Automatic | Black/Black |  | "
201,25344925,2019 Hyundai Tucson Value,"$19,998*",51K miles,,"22 city/25 hwy | 4-cyl, Gas, 2.0L | All Wheel Drive | Automatic | Red/Black |  | "
202,25344437,2021 Mazda CX-5 Grand Touring,"$24,998*",47K miles,,"24 city/30 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Red/Black |  | "
203,25344907,2016 Lexus RX 350 F-Sport,Price unavailable*,71K miles,,"19 city/26 hwy | 6-cyl, Gas, 3.5L | All Wheel Drive | Automatic | Gray/Burgundy |  | "
204,24088929,2014 Chevrolet Cruze LS,"$10,998*",93K miles,,"25 city/36 hwy | 4-cyl, Gas, 1.8L | Front Wheel Drive | Manual 6 Speed | White/Gray |  | "
205,25079113,2020 Mercedes-Benz A220,Price unavailable*,10K miles,,"24 city/34 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Black/Black |  | "
206,25516635,2022 Chrysler Pacifica Touring L,"$34,998*",14K miles,,"6-cyl, Gas, 3.6L | Front Wheel Drive | Automatic | Gray/Black |  | "
207,25344894,2021 Toyota RAV4 Prime Plug-In SE,"$32,998*",99K miles,,"40 city/36 hwy | 4-cyl, Plug-in Hybrid, 2.5L | All Wheel Drive | Automatic | Silver/Black |  | "
208,25344766,2023 Toyota Prius Limited,Price unavailable*,7K miles,,"52 city/52 hwy | 4-cyl, Hybrid, 2.0L | Front Wheel Drive | Automatic | Silver/Black |  | "
209,25039899,2019 BMW M850 I xDrive,"$58,998*",37K miles,,"17 city/26 hwy | 8-cyl, Turbo Gas, 4.4L | All Wheel Drive | Automatic | Blue/Brown |  | "
210,25215597,2023 Honda CR-V EX-L,Price unavailable*,5K miles,,"27 city/32 hwy | 4-cyl, Turbo Gas, 1.5L | All Wheel Drive | Automatic | Gray/Black |  | "
211,25079587,2022 Mazda CX-5 2.5 S Premium Plus Package,"$28,998*",18K miles,,"24 city/30 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Black/Cream |  | "
212,25372108,2023 Toyota Camry LE,"$24,998*",28K miles,,"4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Black/Black |  | "
213,25276326,2021 Cadillac XT5 Sport,"$35,998*",42K miles,,"18 city/26 hwy | 6-cyl, Gas, 3.6L | All Wheel Drive | Automatic | White/Black |  | "
214,25561743,2021 Lexus NX 300,Price unavailable*,55K miles,,"4-cyl, Turbo Gas, 2.0L | Front Wheel Drive | Automatic | White/Brown |  | "
215,25515653,2023 Toyota Camry LE,"$23,998*",25K miles,,"4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Black/Gray |  | "
216,25317719,2018 Ford Explorer XLT,"$29,998*",9K miles,,"16 city/22 hwy | 6-cyl, Gas, 3.5L | Four Wheel Drive | Automatic | Red/Black |  | "
217,25079944,2020 Hyundai Elantra SE,"$18,998*",26K miles,,"30 city/40 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Black/Gray |  | "
218,25317469,2023 Hyundai Palisade Calligraphy,"$49,998*",7K miles,,"19 city/25 hwy | 6-cyl, Gas, 3.8L | All Wheel Drive | Automatic | Gray/Black |  | "
219,25470209,2023 Toyota 4Runner TRD Off Road Premium,Price unavailable*,19K miles,,"6-cyl, Gas, 4.0L | Four Wheel Drive | Automatic | Gray/Black |  | "
220,25516423,2018 Honda Odyssey EX-L,"$30,998*",35K miles,,"19 city/28 hwy | 6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | White/Gray |  | "
221,25079271,2012 Dodge Challenger SXT,Price unavailable*,112K miles,,"18 city/27 hwy | 6-cyl, Gas, 3.6L | Rear Wheel Drive | Automatic | Gray/Black |  | "
222,25306623,2023 Toyota Corolla LE,"$22,998*",21K miles,,"4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Gray/Black |  | "
223,25399587,2018 Toyota RAV4 LE,"$21,998*",45K miles,,"23 city/30 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Gray/Black |  | "
224,25079849,2020 Buick Enclave Essence,Price unavailable*,39K miles,,"18 city/26 hwy | 6-cyl, Gas, 3.6L | Front Wheel Drive | Automatic | White/Cream |  | "
225,25515874,2023 Toyota 4Runner TRD Off Road,"$38,998*",35K miles,,"6-cyl, Gas, 4.0L | Four Wheel Drive | Automatic | Gray/Black |  | "
226,24912850,2018 Honda Civic LX,"$19,998*",53K miles,,"31 city/40 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Blue/Gray |  | "
227,25079947,2017 Toyota Tacoma SR5,"$27,998*",65K miles,,"19 city/24 hwy | 6-cyl, Gas, 3.5L | Rear Wheel Drive | Automatic | Silver/Gray |  | "
228,25585427,2019 Lincoln MKC Select,"$22,998*",47K miles,,"20 city/27 hwy | 4-cyl, Turbo Gas, 2.0L | Front Wheel Drive | Automatic | White/Black |  | "
229,25593133,2022 Mazda MX-5 Miata Grand Touring,"$28,998*",5K miles,,"26 city/34 hwy | 4-cyl, Gas, 2.0L | Rear Wheel Drive | Manual 6 Speed | Black/Black |  | "
230,25344879,2019 Mercedes-Benz GLE400,"$34,998*",37K miles,,"17 city/23 hwy | 6-cyl, Turbo Gas, 3.0L | All Wheel Drive | Automatic | Gray/Black |  | "
231,25363367,2020 Buick Enclave Essence,"$25,998*",41K miles,,"18 city/26 hwy | 6-cyl, Gas, 3.6L | Front Wheel Drive | Automatic | Black/Tan |  | "
232,25306983,2015 Honda CR-V EX,"$20,998*",39K miles,,"27 city/34 hwy | 4-cyl, Gas, 2.4L | Front Wheel Drive | Automatic | Silver/Gray |  | "
233,25516495,2023 Honda CR-V Hybrid Sport Touring,"$41,998*",12K miles,,"40 city/34 hwy | 4-cyl, Hybrid, 2.0L | All Wheel Drive | Automatic | White/Gray |  | "
234,25011023,2019 Toyota RAV4 LE,"$25,998*",39K miles,,"26 city/35 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | White/Black |  | "
235,24495441,2018 Dodge Challenger T/A 392,"$36,998*",54K miles,,"14 city/23 hwy | 8-cyl, Gas, 6.4L | Rear Wheel Drive | Automatic | Gray/Black |  | "
236,25516741,2020 Honda CR-V EX-L,"$30,998*",21K miles,,"27 city/32 hwy | 4-cyl, Turbo Gas, 1.5L | All Wheel Drive | Automatic | White/Black |  | "
237,25345049,2024 Jeep Wrangler 4XE PHEV High Altitude,"$57,998*",2K miles,,"4-cyl, Plug-in Hybrid, 2.0L | Four Wheel Drive | Automatic | Green/Black |  | "
238,25316256,2021 Kia K5 LX,"$21,998*",21K miles,,"29 city/38 hwy | 4-cyl, Turbo Gas, 1.6L | Front Wheel Drive | Automatic | Red/Black |  | "
239,25361359,2023 Honda Civic Sport,"$27,998*",14K miles,,"4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | White/Black |  | "
240,25344976,2020 Toyota Sienna SE,"$47,998*",10K miles,,"18 city/24 hwy | 6-cyl, Gas, 3.5L | All Wheel Drive | Automatic | Gray/Black |  | "
241,25317418,2019 Chevrolet Malibu LT,"$18,998*",33K miles,,"29 city/36 hwy | 4-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | Silver/Black |  | "
242,25344058,2019 Toyota Corolla LE,"$19,998*",37K miles,,"28 city/36 hwy | 4-cyl, Gas, 1.8L | Front Wheel Drive | Automatic | Silver/Gray |  | "
243,25344958,2021 Toyota Highlander Platinum,"$44,998*",24K miles,,"6-cyl, Gas, 3.5L | All Wheel Drive | Automatic | White/Brown |  | "
244,24677938,2015 Ram 1500 Tradesman,"$20,998*",88K miles,,"15 city/22 hwy | 8-cyl, Gas, 5.7L | Rear Wheel Drive | Automatic | 6 ft | Blue/Gray |  | "
245,25344453,2019 Volkswagen Jetta SE,"$18,998*",47K miles,,"30 city/40 hwy | 4-cyl, Turbo Gas, 1.4L | Front Wheel Drive | Automatic | Black/Black |  | "
246,25344885,2017 Nissan Rogue S,Price unavailable*,64K miles,,"26 city/33 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Gray/Black |  | "
247,25345055,2023 Honda Civic Sport,Price unavailable*,10K miles,,"4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | White/Black |  | "
248,25516468,2018 Chevrolet Silverado 1500 Custom,"$30,998*",35K miles,,"8-cyl, Gas, 5.3L | Rear Wheel Drive | Automatic | 6.5 ft | Red/Gray |  | "
249,25079511,2018 Toyota 4Runner SR5,"$28,998*",94K miles,,"17 city/20 hwy | 6-cyl, Gas, 4.0L | Four Wheel Drive | Automatic | Black/Black |  | "
250,25316991,2021 Toyota Sienna Hybrid XSE,"$50,998*",24K miles,,"35 city/36 hwy | 4-cyl, Hybrid, 2.5L | All Wheel Drive | Automatic | Gray/Black |  | "
251,24915519,2014 Nissan Altima S,"$12,599*",85K miles,,"27 city/38 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Gray/Black |  | "
252,25010093,2015 BMW I3 Tera World,"$15,998*",27K miles,,Electric | Automatic | Gray/Gray |  | 
253,24473582,2013 Ford Edge SEL,"$10,998*",123K miles,,"21 city/30 hwy | 4-cyl, Turbo Gas, 2.0L | Front Wheel Drive | Automatic | White/Gray |  | "
254,25268565,2019 Honda Civic Sport,"$21,998*",62K miles,,"29 city/37 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Blue/Red |  | "
255,24173187,2017 Kia Rio LX,"$11,599*",86K miles,,"27 city/36 hwy | 4-cyl, Gas, 1.6L | Front Wheel Drive | Automatic | White/Gray |  | "
256,24912827,2022 Tesla Model 3 Long Range,"$34,998*",35K miles,,Electric | All Wheel Drive | Automatic | White/Black |  | 
257,24759219,2014 Ford Escape SE,"$14,998*",89K miles,,"23 city/32 hwy | 4-cyl, Turbo Gas, 1.6L | Front Wheel Drive | Automatic | Gray/Gray |  | "
258,25515635,2022 Nissan Altima SV,"$20,998*",28K miles,,"27 city/37 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Gray/Black |  | "
259,25078673,2012 Hyundai Tucson GLS,Price unavailable*,91K miles,,"21 city/30 hwy | 4-cyl, Gas, 2.4L | Front Wheel Drive | Automatic | Black/Black |  | "
260,25305982,2013 BMW 328 I,"$15,998*",80K miles,,"22 city/34 hwy | 4-cyl, Turbo Gas, 2.0L | Rear Wheel Drive | Automatic | White/Tan |  | "
261,25306054,2013 Chevrolet Cruze LT,"$12,998*",76K miles,,"26 city/38 hwy | 4-cyl, Turbo Gas, 1.4L | Front Wheel Drive | Automatic | Silver/Black |  | "
262,24475434,2016 Chevrolet Malibu LS,"$13,599*",116K miles,,"27 city/37 hwy | 4-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | Silver/Black |  | "
263,25086276,2022 BMW Z4 sDrive30i,"$41,998*",19K miles,,"4-cyl, Turbo Gas, 2.0L | Rear Wheel Drive | Automatic | White/Black |  | "
264,24762640,2016 Nissan Sentra SV,"$13,998*",79K miles,,"29 city/38 hwy | 4-cyl, Gas, 1.8L | Front Wheel Drive | Automatic | Black/Black |  | "
265,25079648,2022 Nissan Sentra SV,"$21,998*",7K miles,,"4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Gray/Black |  | "
266,25268333,2020 Tesla Model 3 Standard Range Plus,Price unavailable*,40K miles,,Electric | Rear Wheel Drive | Automatic | White/White |  | 
267,24341560,2019 Honda Civic LX,Price unavailable*,31K miles,,"30 city/38 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Blue/Gray |  | "
268,24984777,2012 Toyota Camry SE,"$14,998*",114K miles,,"25 city/35 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | White/Gray |  | "
269,24915413,2020 Toyota Prius Prime Hybrid XLE,Price unavailable*,38K miles,,"4-cyl, Plug-in Hybrid, 1.8L | Front Wheel Drive | Automatic | Black/Black |  | "
270,24915431,2014 Volkswagen Passat Wolfsburg Edition,Price unavailable*,73K miles,,"24 city/34 hwy | 4-cyl, Turbo Gas, 1.8L | Front Wheel Drive | Automatic | Burgundy/Black |  | "
271,25215276,2016 Kia Forte LX,Price unavailable*,117K miles,,"26 city/39 hwy | 4-cyl, Gas, 1.8L | Front Wheel Drive | Automatic | White/Gray |  | "
272,25351754,2021 Chevrolet Colorado LT,"$23,998*",39K miles,,"4-cyl, Gas, 2.5L | Rear Wheel Drive | Automatic | 6 ft | White/Black |  | "
273,24385983,2018 Mazda CX-9 Touring,"$17,998*",111K miles,,"22 city/28 hwy | 4-cyl, Turbo Gas, 2.5L | Front Wheel Drive | Automatic | Blue/Tan |  | "
274,25052585,2016 BMW X1 XDrive28i,"$19,998*",58K miles,,"22 city/32 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Black/Black |  | "
